ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
i1348/SI,0.012152,0.024342,0.223763,0.213585,i96/CLK,0.000000,0.000000,0.000000,0.237927,0.213585,0.024342,26,0.0,i1348/CLK,fall
i1349/D,-0.009958,-0.011514,0.236698,0.245938,i96/CLK,0.000000,0.000000,0.000000,0.226740,0.236698,-0.009958,30,0.0,i1349/CLK,rise
i1349/D,-0.009958,-0.011514,0.236698,0.245938,i96/CLK,0.000000,0.000000,0.000000,0.234424,0.245938,-0.011514,30,0.0,i1349/CLK,fall
i1349/SE,0.169624,0.164179,0.052556,0.050116,i43/i171/CLK,0.000000,0.000000,0.000000,0.222180,0.052556,0.169624,2,0.0,i1349/CLK,rise
i1349/SE,0.169624,0.164179,0.052556,0.050116,i43/i171/CLK,0.000000,0.000000,0.000000,0.214295,0.050116,0.164179,2,0.0,i1349/CLK,fall
i1349/SI,-0.002192,0.010761,0.237757,0.226928,i96/CLK,0.000000,0.000000,0.000000,0.235565,0.237757,-0.002192,28,0.0,i1349/CLK,rise
i1349/SI,-0.002192,0.010761,0.237757,0.226928,i96/CLK,0.000000,0.000000,0.000000,0.237690,0.226928,0.010761,28,0.0,i1349/CLK,fall
i135/D,0.150340,0.148418,0.075766,0.078219,i43/i62/CLK,0.000000,0.000000,0.000000,0.226106,0.075766,0.150340,4,0.0,i135/CLK,rise
i135/D,0.150340,0.148418,0.075766,0.078219,i43/i62/CLK,0.000000,0.000000,0.000000,0.226637,0.078219,0.148418,4,0.0,i135/CLK,fall
i135/SE,-0.121933,-0.184211,0.339704,0.325277,i1550/CLK,0.000000,0.000000,0.000000,0.217771,0.339704,-0.121933,4,0.0,i135/CLK,rise
i135/SE,-0.121933,-0.184211,0.339704,0.325277,i1550/CLK,0.000000,0.000000,0.000000,0.141067,0.325277,-0.184211,4,0.0,i135/CLK,fall
i135/SI,-0.079242,-0.075182,0.311505,0.306819,i194/CLK,0.000000,0.000000,0.000000,0.232263,0.311505,-0.079242,34,0.0,i135/CLK,rise
i135/SI,-0.079242,-0.075182,0.311505,0.306819,i194/CLK,0.000000,0.000000,0.000000,0.231637,0.306819,-0.075182,32,0.0,i135/CLK,fall
i1350/D,-0.003808,-0.002737,0.230491,0.237047,i96/CLK,0.000000,0.000000,0.000000,0.226684,0.230491,-0.003808,30,0.0,i1350/CLK,rise
i1350/D,-0.003808,-0.002737,0.230491,0.237047,i96/CLK,0.000000,0.000000,0.000000,0.234310,0.237047,-0.002737,26,0.0,i1350/CLK,fall
i1350/SE,0.171283,0.165917,0.051138,0.048711,i43/i172/CLK,0.000000,0.000000,0.000000,0.222421,0.051138,0.171283,2,0.0,i1350/CLK,rise
i1350/SE,0.171283,0.165917,0.051138,0.048711,i43/i172/CLK,0.000000,0.000000,0.000000,0.214629,0.048711,0.165917,2,0.0,i1350/CLK,fall
i1350/SI,0.004049,0.017500,0.229053,0.219996,i96/CLK,0.000000,0.000000,0.000000,0.233102,0.229053,0.004049,24,0.0,i1350/CLK,rise
i1350/SI,0.004049,0.017500,0.229053,0.219996,i96/CLK,0.000000,0.000000,0.000000,0.237496,0.219996,0.017500,28,0.0,i1350/CLK,fall
i1351/D,-0.001744,-0.006955,0.228550,0.241410,i98/CLK,0.000000,0.000000,0.000000,0.226805,0.228550,-0.001744,28,0.0,i1351/CLK,rise
i1351/D,-0.001744,-0.006955,0.228550,0.241410,i98/CLK,0.000000,0.000000,0.000000,0.234455,0.241410,-0.006955,26,0.0,i1351/CLK,fall
i1351/SE,0.184773,0.181810,0.039321,0.037327,i43/i173/CLK,0.000000,0.000000,0.000000,0.224095,0.039321,0.184773,2,0.0,i1351/CLK,rise
i1351/SE,0.184773,0.181810,0.039321,0.037327,i43/i173/CLK,0.000000,0.000000,0.000000,0.219137,0.037327,0.181810,2,0.0,i1351/CLK,fall
i1351/SI,-0.000912,0.018413,0.234271,0.219092,i96/CLK,0.000000,0.000000,0.000000,0.233359,0.234271,-0.000912,24,0.0,i1351/CLK,rise
i1351/SI,-0.000912,0.018413,0.234271,0.219092,i96/CLK,0.000000,0.000000,0.000000,0.237504,0.219092,0.018413,26,0.0,i1351/CLK,fall
i1352/D,-0.001942,0.007471,0.228658,0.226939,i96/CLK,0.000000,0.000000,0.000000,0.226715,0.228658,-0.001942,26,0.0,i1352/CLK,rise
i1352/D,-0.001942,0.007471,0.228658,0.226939,i96/CLK,0.000000,0.000000,0.000000,0.234410,0.226939,0.007471,28,0.0,i1352/CLK,fall
i1352/SE,0.171395,0.166011,0.051116,0.048731,i43/i174/CLK,0.000000,0.000000,0.000000,0.222512,0.051116,0.171395,2,0.0,i1352/CLK,rise
i1352/SE,0.171395,0.166011,0.051116,0.048731,i43/i174/CLK,0.000000,0.000000,0.000000,0.214742,0.048731,0.166011,2,0.0,i1352/CLK,fall
i1352/SI,0.014996,0.019148,0.219037,0.218361,i98/CLK,0.000000,0.000000,0.000000,0.234034,0.219037,0.014996,26,0.0,i1352/CLK,rise
i1352/SI,0.014996,0.019148,0.219037,0.218361,i98/CLK,0.000000,0.000000,0.000000,0.237509,0.218361,0.019148,24,0.0,i1352/CLK,fall
i1353/D,-0.012504,-0.004746,0.239062,0.238752,i96/CLK,0.000000,0.000000,0.000000,0.226559,0.239062,-0.012504,30,0.0,i1353/CLK,rise
i1353/D,-0.012504,-0.004746,0.239062,0.238752,i96/CLK,0.000000,0.000000,0.000000,0.234006,0.238752,-0.004746,26,0.0,i1353/CLK,fall
i1353/SE,0.172307,0.166974,0.050302,0.047907,i43/i175/CLK,0.000000,0.000000,0.000000,0.222609,0.050302,0.172307,2,0.0,i1353/CLK,rise
i1353/SE,0.172307,0.166974,0.050302,0.047907,i43/i175/CLK,0.000000,0.000000,0.000000,0.214881,0.047907,0.166974,2,0.0,i1353/CLK,fall
i1353/SI,0.001810,0.009065,0.230153,0.227844,i96/CLK,0.000000,0.000000,0.000000,0.231963,0.230153,0.001810,24,0.0,i1353/CLK,rise
i1353/SI,0.001810,0.009065,0.230153,0.227844,i96/CLK,0.000000,0.000000,0.000000,0.236909,0.227844,0.009065,28,0.0,i1353/CLK,fall
i1354/D,-0.000516,-0.007890,0.229721,0.241463,i96/CLK,0.000000,0.000000,0.000000,0.229205,0.229721,-0.000516,24,0.0,i1354/CLK,rise
i1354/D,-0.000516,-0.007890,0.229721,0.241463,i96/CLK,0.000000,0.000000,0.000000,0.233573,0.241463,-0.007890,26,0.0,i1354/CLK,fall
i1354/SE,0.173838,0.168575,0.048987,0.046606,i43/i176/CLK,0.000000,0.000000,0.000000,0.222826,0.048987,0.173838,2,0.0,i1354/CLK,rise
i1354/SE,0.173838,0.168575,0.048987,0.046606,i43/i176/CLK,0.000000,0.000000,0.000000,0.215181,0.046606,0.168575,2,0.0,i1354/CLK,fall
i1354/SI,0.011191,0.028039,0.223284,0.209497,i98/CLK,0.000000,0.000000,0.000000,0.234475,0.223284,0.011191,24,0.0,i1354/CLK,rise
i1354/SI,0.011191,0.028039,0.223284,0.209497,i98/CLK,0.000000,0.000000,0.000000,0.237536,0.209497,0.028039,22,0.0,i1354/CLK,fall
i1355/D,0.004190,0.007308,0.222880,0.227538,i96/CLK,0.000000,0.000000,0.000000,0.227070,0.222880,0.004190,28,0.0,i1355/CLK,rise
i1355/D,0.004190,0.007308,0.222880,0.227538,i96/CLK,0.000000,0.000000,0.000000,0.234845,0.227538,0.007308,26,0.0,i1355/CLK,fall
i1355/SE,0.173914,0.168525,0.048930,0.046654,i43/i177/CLK,0.000000,0.000000,0.000000,0.222844,0.048930,0.173914,2,0.0,i1355/CLK,rise
i1355/SE,0.173914,0.168525,0.048930,0.046654,i43/i177/CLK,0.000000,0.000000,0.000000,0.215179,0.046654,0.168525,2,0.0,i1355/CLK,fall
i1355/SI,0.014561,0.022556,0.221341,0.215359,i96/CLK,0.000000,0.000000,0.000000,0.235903,0.221341,0.014561,24,0.0,i1355/CLK,rise
i1355/SI,0.014561,0.022556,0.221341,0.215359,i96/CLK,0.000000,0.000000,0.000000,0.237915,0.215359,0.022556,26,0.0,i1355/CLK,fall
i1356/D,0.007077,0.011566,0.219440,0.222602,i178/CLK,0.000000,0.000000,0.000000,0.226517,0.219440,0.007077,22,0.0,i1356/CLK,rise
i1356/D,0.007077,0.011566,0.219440,0.222602,i178/CLK,0.000000,0.000000,0.000000,0.234168,0.222602,0.011566,22,0.0,i1356/CLK,fall
i1356/SE,0.128307,0.123429,0.091512,0.085843,i43/i114/CLK,0.000000,0.000000,0.000000,0.219819,0.091512,0.128307,2,0.0,i1356/CLK,rise
i1356/SE,0.128307,0.123429,0.091512,0.085843,i43/i114/CLK,0.000000,0.000000,0.000000,0.209272,0.085843,0.123429,2,0.0,i1356/CLK,fall
i1356/SI,0.022958,0.029578,0.212961,0.208385,i174/CLK,0.000000,0.000000,0.000000,0.235919,0.212961,0.022958,20,0.0,i1356/CLK,rise
i1356/SI,0.022958,0.029578,0.212961,0.208385,i174/CLK,0.000000,0.000000,0.000000,0.237962,0.208385,0.029578,20,0.0,i1356/CLK,fall
i1357/D,0.007625,0.014541,0.218746,0.219367,i173/CLK,0.000000,0.000000,0.000000,0.226371,0.218746,0.007625,20,0.0,i1357/CLK,rise
i1357/D,0.007625,0.014541,0.218746,0.219367,i173/CLK,0.000000,0.000000,0.000000,0.233908,0.219367,0.014541,22,0.0,i1357/CLK,fall
i1357/SE,0.159524,0.155313,0.061868,0.058413,i43/i115/CLK,0.000000,0.000000,0.000000,0.221392,0.061868,0.159524,2,0.0,i1357/CLK,rise
i1357/SE,0.159524,0.155313,0.061868,0.058413,i43/i115/CLK,0.000000,0.000000,0.000000,0.213726,0.058413,0.155313,2,0.0,i1357/CLK,fall
i1357/SI,0.026121,0.031429,0.208388,0.206109,i176/CLK,0.000000,0.000000,0.000000,0.234510,0.208388,0.026121,20,0.0,i1357/CLK,rise
i1357/SI,0.026121,0.031429,0.208388,0.206109,i176/CLK,0.000000,0.000000,0.000000,0.237538,0.206109,0.031429,18,0.0,i1357/CLK,fall
i1358/D,-0.008174,0.004129,0.235006,0.230366,i176/CLK,0.000000,0.000000,0.000000,0.226832,0.235006,-0.008174,24,0.0,i1358/CLK,rise
i1358/D,-0.008174,0.004129,0.235006,0.230366,i176/CLK,0.000000,0.000000,0.000000,0.234495,0.230366,0.004129,24,0.0,i1358/CLK,fall
i1358/SE,0.148362,0.144872,0.072188,0.067414,i43/i116/CLK,0.000000,0.000000,0.000000,0.220550,0.072188,0.148362,2,0.0,i1358/CLK,rise
i1358/SE,0.148362,0.144872,0.072188,0.067414,i43/i116/CLK,0.000000,0.000000,0.000000,0.212287,0.067414,0.144872,2,0.0,i1358/CLK,fall
i1358/SI,0.011417,0.011858,0.222920,0.225671,i176/CLK,0.000000,0.000000,0.000000,0.234337,0.222920,0.011417,22,0.0,i1358/CLK,rise
i1358/SI,0.011417,0.011858,0.222920,0.225671,i176/CLK,0.000000,0.000000,0.000000,0.237529,0.225671,0.011858,22,0.0,i1358/CLK,fall
i1359/D,0.009847,0.006487,0.216917,0.228011,i178/CLK,0.000000,0.000000,0.000000,0.226764,0.216917,0.009847,22,0.0,i1359/CLK,rise
i1359/D,0.009847,0.006487,0.216917,0.228011,i178/CLK,0.000000,0.000000,0.000000,0.234498,0.228011,0.006487,22,0.0,i1359/CLK,fall
i1359/SE,0.151042,0.147061,0.069625,0.065458,i43/i117/CLK,0.000000,0.000000,0.000000,0.220667,0.069625,0.151042,2,0.0,i1359/CLK,rise
i1359/SE,0.151042,0.147061,0.069625,0.065458,i43/i117/CLK,0.000000,0.000000,0.000000,0.212519,0.065458,0.147061,2,0.0,i1359/CLK,fall
i1359/SI,0.016541,0.030855,0.219724,0.207472,i174/CLK,0.000000,0.000000,0.000000,0.236265,0.219724,0.016541,20,0.0,i1359/CLK,rise
i1359/SI,0.016541,0.030855,0.219724,0.207472,i174/CLK,0.000000,0.000000,0.000000,0.238328,0.207472,0.030855,20,0.0,i1359/CLK,fall
i136/D,0.159007,0.156186,0.066777,0.069394,i43/i63/CLK,0.000000,0.000000,0.000000,0.225785,0.066777,0.159007,4,0.0,i136/CLK,rise
i136/D,0.159007,0.156186,0.066777,0.069394,i43/i63/CLK,0.000000,0.000000,0.000000,0.225581,0.069394,0.156186,4,0.0,i136/CLK,fall
i136/SE,-0.119414,-0.181174,0.337262,0.322881,i1550/CLK,0.000000,0.000000,0.000000,0.217848,0.337262,-0.119414,4,0.0,i136/CLK,rise
i136/SE,-0.119414,-0.181174,0.337262,0.322881,i1550/CLK,0.000000,0.000000,0.000000,0.141707,0.322881,-0.181174,4,0.0,i136/CLK,fall
i136/SI,-0.104910,-0.106769,0.338151,0.336989,i111/CLK,0.000000,0.000000,0.000000,0.233241,0.338151,-0.104910,32,0.0,i136/CLK,rise
i136/SI,-0.104910,-0.106769,0.338151,0.336989,i111/CLK,0.000000,0.000000,0.000000,0.230219,0.336989,-0.106769,32,0.0,i136/CLK,fall
i1360/D,-0.016753,0.012013,0.243508,0.222467,i174/CLK,0.000000,0.000000,0.000000,0.226755,0.243508,-0.016753,26,0.0,i1360/CLK,rise
i1360/D,-0.016753,0.012013,0.243508,0.222467,i174/CLK,0.000000,0.000000,0.000000,0.234479,0.222467,0.012013,28,0.0,i1360/CLK,fall
i1360/SE,0.152264,0.148280,0.068460,0.064391,i43/i118/CLK,0.000000,0.000000,0.000000,0.220723,0.068460,0.152264,2,0.0,i1360/CLK,rise
i1360/SE,0.152264,0.148280,0.068460,0.064391,i43/i118/CLK,0.000000,0.000000,0.000000,0.212671,0.064391,0.148280,2,0.0,i1360/CLK,fall
i1360/SI,0.022053,0.004343,0.214003,0.233734,i176/CLK,0.000000,0.000000,0.000000,0.236056,0.214003,0.022053,26,0.0,i1360/CLK,rise
i1360/SI,0.022053,0.004343,0.214003,0.233734,i176/CLK,0.000000,0.000000,0.000000,0.238077,0.233734,0.004343,24,0.0,i1360/CLK,fall
i1361/D,-0.005220,-0.003620,0.231637,0.237397,i176/CLK,0.000000,0.000000,0.000000,0.226417,0.231637,-0.005220,24,0.0,i1361/CLK,rise
i1361/D,-0.005220,-0.003620,0.231637,0.237397,i176/CLK,0.000000,0.000000,0.000000,0.233778,0.237397,-0.003620,24,0.0,i1361/CLK,fall
i1361/SE,0.150285,0.145878,0.070350,0.066492,i43/i119/CLK,0.000000,0.000000,0.000000,0.220635,0.070350,0.150285,2,0.0,i1361/CLK,rise
i1361/SE,0.150285,0.145878,0.070350,0.066492,i43/i119/CLK,0.000000,0.000000,0.000000,0.212370,0.066492,0.145878,2,0.0,i1361/CLK,fall
i1361/SI,0.009638,0.019087,0.225471,0.218875,i176/CLK,0.000000,0.000000,0.000000,0.235109,0.225471,0.009638,22,0.0,i1361/CLK,rise
i1361/SI,0.009638,0.019087,0.225471,0.218875,i176/CLK,0.000000,0.000000,0.000000,0.237961,0.218875,0.019087,22,0.0,i1361/CLK,fall
i1362/D,0.002085,0.006122,0.224908,0.228536,i176/CLK,0.000000,0.000000,0.000000,0.226993,0.224908,0.002085,24,0.0,i1362/CLK,rise
i1362/D,0.002085,0.006122,0.224908,0.228536,i176/CLK,0.000000,0.000000,0.000000,0.234658,0.228536,0.006122,24,0.0,i1362/CLK,fall
i1362/SE,0.145358,0.141036,0.075051,0.070430,i43/i120/CLK,0.000000,0.000000,0.000000,0.220409,0.075051,0.145358,2,0.0,i1362/CLK,rise
i1362/SE,0.145358,0.141036,0.075051,0.070430,i43/i120/CLK,0.000000,0.000000,0.000000,0.211465,0.070430,0.141036,2,0.0,i1362/CLK,fall
i1362/SI,0.012697,0.020823,0.221897,0.216721,i176/CLK,0.000000,0.000000,0.000000,0.234594,0.221897,0.012697,22,0.0,i1362/CLK,rise
i1362/SI,0.012697,0.020823,0.221897,0.216721,i176/CLK,0.000000,0.000000,0.000000,0.237544,0.216721,0.020823,22,0.0,i1362/CLK,fall
i1363/D,-0.015920,-0.003400,0.244839,0.236978,i176/CLK,0.000000,0.000000,0.000000,0.228919,0.244839,-0.015920,24,0.0,i1363/CLK,rise
i1363/D,-0.015920,-0.003400,0.244839,0.236978,i176/CLK,0.000000,0.000000,0.000000,0.233578,0.236978,-0.003400,24,0.0,i1363/CLK,fall
i1363/SE,0.147495,0.143931,0.073007,0.068133,i43/i121/CLK,0.000000,0.000000,0.000000,0.220502,0.073007,0.147495,2,0.0,i1363/CLK,rise
i1363/SE,0.147495,0.143931,0.073007,0.068133,i43/i121/CLK,0.000000,0.000000,0.000000,0.212063,0.068133,0.143931,2,0.0,i1363/CLK,fall
i1363/SI,0.014966,0.011970,0.219233,0.225570,i176/CLK,0.000000,0.000000,0.000000,0.234199,0.219233,0.014966,22,0.0,i1363/CLK,rise
i1363/SI,0.014966,0.011970,0.219233,0.225570,i176/CLK,0.000000,0.000000,0.000000,0.237540,0.225570,0.011970,22,0.0,i1363/CLK,fall
i1364/D,-0.010220,0.003429,0.237029,0.231093,i133/CLK,0.000000,0.000000,0.000000,0.226809,0.237029,-0.010220,32,0.0,i1364/CLK,rise
i1364/D,-0.010220,0.003429,0.237029,0.231093,i133/CLK,0.000000,0.000000,0.000000,0.234521,0.231093,0.003429,32,0.0,i1364/CLK,fall
i1364/SE,0.142050,0.137479,0.078436,0.074424,i43/i122/CLK,0.000000,0.000000,0.000000,0.220486,0.078436,0.142050,2,0.0,i1364/CLK,rise
i1364/SE,0.142050,0.137479,0.078436,0.074424,i43/i122/CLK,0.000000,0.000000,0.000000,0.211903,0.074424,0.137479,2,0.0,i1364/CLK,fall
i1364/SI,0.012473,0.010305,0.223031,0.227353,i133/CLK,0.000000,0.000000,0.000000,0.235505,0.223031,0.012473,30,0.0,i1364/CLK,rise
i1364/SI,0.012473,0.010305,0.223031,0.227353,i133/CLK,0.000000,0.000000,0.000000,0.237657,0.227353,0.010305,30,0.0,i1364/CLK,fall
i1365/D,-0.006108,-0.009073,0.232492,0.242972,i133/CLK,0.000000,0.000000,0.000000,0.226384,0.232492,-0.006108,30,0.0,i1365/CLK,rise
i1365/D,-0.006108,-0.009073,0.232492,0.242972,i133/CLK,0.000000,0.000000,0.000000,0.233899,0.242972,-0.009073,30,0.0,i1365/CLK,fall
i1365/SE,0.152492,0.148445,0.068253,0.064259,i43/i123/CLK,0.000000,0.000000,0.000000,0.220746,0.068253,0.152492,2,0.0,i1365/CLK,rise
i1365/SE,0.152492,0.148445,0.068253,0.064259,i43/i123/CLK,0.000000,0.000000,0.000000,0.212704,0.064259,0.148445,2,0.0,i1365/CLK,fall
i1365/SI,0.003427,0.018140,0.231788,0.219401,i133/CLK,0.000000,0.000000,0.000000,0.235215,0.231788,0.003427,28,0.0,i1365/CLK,rise
i1365/SI,0.003427,0.018140,0.231788,0.219401,i133/CLK,0.000000,0.000000,0.000000,0.237541,0.219401,0.018140,28,0.0,i1365/CLK,fall
i1366/D,-0.003357,0.007086,0.229968,0.227129,i133/CLK,0.000000,0.000000,0.000000,0.226611,0.229968,-0.003357,26,0.0,i1366/CLK,rise
i1366/D,-0.003357,0.007086,0.229968,0.227129,i133/CLK,0.000000,0.000000,0.000000,0.234215,0.227129,0.007086,26,0.0,i1366/CLK,fall
i1366/SE,0.163607,0.159176,0.058265,0.055130,i43/i124/CLK,0.000000,0.000000,0.000000,0.221872,0.058265,0.163607,2,0.0,i1366/CLK,rise
i1366/SE,0.163607,0.159176,0.058265,0.055130,i43/i124/CLK,0.000000,0.000000,0.000000,0.214306,0.055130,0.159176,2,0.0,i1366/CLK,fall
i1366/SI,0.013761,0.018176,0.218853,0.218970,i135/CLK,0.000000,0.000000,0.000000,0.232614,0.218853,0.013761,24,0.0,i1366/CLK,rise
i1366/SI,0.013761,0.018176,0.218853,0.218970,i135/CLK,0.000000,0.000000,0.000000,0.237145,0.218970,0.018176,24,0.0,i1366/CLK,fall
i1367/D,-0.016639,-0.001551,0.244540,0.235185,i135/CLK,0.000000,0.000000,0.000000,0.227901,0.244540,-0.016639,28,0.0,i1367/CLK,rise
i1367/D,-0.016639,-0.001551,0.244540,0.235185,i135/CLK,0.000000,0.000000,0.000000,0.233634,0.235185,-0.001551,28,0.0,i1367/CLK,fall
i1367/SE,0.145687,0.141375,0.074756,0.070231,i43/i125/CLK,0.000000,0.000000,0.000000,0.220443,0.074756,0.145687,2,0.0,i1367/CLK,rise
i1367/SE,0.145687,0.141375,0.074756,0.070231,i43/i125/CLK,0.000000,0.000000,0.000000,0.211606,0.070231,0.141375,2,0.0,i1367/CLK,fall
i1367/SI,0.014287,0.010120,0.220244,0.227409,i135/CLK,0.000000,0.000000,0.000000,0.234530,0.220244,0.014287,26,0.0,i1367/CLK,rise
i1367/SI,0.014287,0.010120,0.220244,0.227409,i135/CLK,0.000000,0.000000,0.000000,0.237529,0.227409,0.010120,26,0.0,i1367/CLK,fall
i1368/D,-0.008361,0.002429,0.236768,0.231184,i133/CLK,0.000000,0.000000,0.000000,0.228407,0.236768,-0.008361,26,0.0,i1368/CLK,rise
i1368/D,-0.008361,0.002429,0.236768,0.231184,i133/CLK,0.000000,0.000000,0.000000,0.233613,0.231184,0.002429,28,0.0,i1368/CLK,fall
i1368/SE,0.171255,0.166465,0.051510,0.048928,i43/i126/CLK,0.000000,0.000000,0.000000,0.222764,0.051510,0.171255,2,0.0,i1368/CLK,rise
i1368/SE,0.171255,0.166465,0.051510,0.048928,i43/i126/CLK,0.000000,0.000000,0.000000,0.215393,0.048928,0.166465,2,0.0,i1368/CLK,fall
i1368/SI,0.020106,0.018930,0.215274,0.218607,i135/CLK,0.000000,0.000000,0.000000,0.235380,0.215274,0.020106,26,0.0,i1368/CLK,rise
i1368/SI,0.020106,0.018930,0.215274,0.218607,i135/CLK,0.000000,0.000000,0.000000,0.237538,0.218607,0.018930,24,0.0,i1368/CLK,fall
i1369/D,-0.007016,-0.001222,0.233727,0.235519,i133/CLK,0.000000,0.000000,0.000000,0.226711,0.233727,-0.007016,26,0.0,i1369/CLK,rise
i1369/D,-0.007016,-0.001222,0.233727,0.235519,i133/CLK,0.000000,0.000000,0.000000,0.234298,0.235519,-0.001222,26,0.0,i1369/CLK,fall
i1369/SE,0.157606,0.153073,0.063564,0.060311,i43/i127/CLK,0.000000,0.000000,0.000000,0.221170,0.063564,0.157606,2,0.0,i1369/CLK,rise
i1369/SE,0.157606,0.153073,0.063564,0.060311,i43/i127/CLK,0.000000,0.000000,0.000000,0.213384,0.060311,0.153073,2,0.0,i1369/CLK,fall
i1369/SI,0.005974,0.014075,0.227330,0.223436,i135/CLK,0.000000,0.000000,0.000000,0.233304,0.227330,0.005974,24,0.0,i1369/CLK,rise
i1369/SI,0.005974,0.014075,0.227330,0.223436,i135/CLK,0.000000,0.000000,0.000000,0.237511,0.223436,0.014075,24,0.0,i1369/CLK,fall
i137/D,0.138657,0.138899,0.088186,0.089727,i43/i64/CLK,0.000000,0.000000,0.000000,0.226843,0.088186,0.138657,4,0.0,i137/CLK,rise
i137/D,0.138657,0.138899,0.088186,0.089727,i43/i64/CLK,0.000000,0.000000,0.000000,0.228626,0.089727,0.138899,4,0.0,i137/CLK,fall
i137/SE,-0.133461,-0.198129,0.350879,0.336250,i1550/CLK,0.000000,0.000000,0.000000,0.217418,0.350879,-0.133461,4,0.0,i137/CLK,rise
i137/SE,-0.133461,-0.198129,0.350879,0.336250,i1550/CLK,0.000000,0.000000,0.000000,0.138121,0.336250,-0.198129,4,0.0,i137/CLK,fall
i137/SI,-0.084919,-0.082405,0.318178,0.313277,i192/CLK,0.000000,0.000000,0.000000,0.233258,0.318178,-0.084919,30,0.0,i137/CLK,rise
i137/SI,-0.084919,-0.082405,0.318178,0.313277,i192/CLK,0.000000,0.000000,0.000000,0.230871,0.313277,-0.082405,30,0.0,i137/CLK,fall
i1370/D,0.007153,0.002618,0.219796,0.231982,i133/CLK,0.000000,0.000000,0.000000,0.226949,0.219796,0.007153,28,0.0,i1370/CLK,rise
i1370/D,0.007153,0.002618,0.219796,0.231982,i133/CLK,0.000000,0.000000,0.000000,0.234600,0.231982,0.002618,26,0.0,i1370/CLK,fall
i1370/SE,0.160198,0.155948,0.061276,0.057879,i43/i128/CLK,0.000000,0.000000,0.000000,0.221474,0.061276,0.160198,2,0.0,i1370/CLK,rise
i1370/SE,0.160198,0.155948,0.061276,0.057879,i43/i128/CLK,0.000000,0.000000,0.000000,0.213827,0.057879,0.155948,2,0.0,i1370/CLK,fall
i1370/SI,0.008436,0.026175,0.225440,0.211350,i133/CLK,0.000000,0.000000,0.000000,0.233875,0.225440,0.008436,24,0.0,i1370/CLK,rise
i1370/SI,0.008436,0.026175,0.225440,0.211350,i133/CLK,0.000000,0.000000,0.000000,0.237525,0.211350,0.026175,26,0.0,i1370/CLK,fall
i1371/D,0.000715,0.005374,0.226015,0.229041,i133/CLK,0.000000,0.000000,0.000000,0.226730,0.226015,0.000715,28,0.0,i1371/CLK,rise
i1371/D,0.000715,0.005374,0.226015,0.229041,i133/CLK,0.000000,0.000000,0.000000,0.234415,0.229041,0.005374,26,0.0,i1371/CLK,fall
i1371/SE,0.168214,0.163569,0.054207,0.051388,i43/i129/CLK,0.000000,0.000000,0.000000,0.222421,0.054207,0.168214,2,0.0,i1371/CLK,rise
i1371/SE,0.168214,0.163569,0.054207,0.051388,i43/i129/CLK,0.000000,0.000000,0.000000,0.214957,0.051388,0.163569,2,0.0,i1371/CLK,fall
i1371/SI,0.014331,0.021618,0.220741,0.215922,i133/CLK,0.000000,0.000000,0.000000,0.235072,0.220741,0.014331,24,0.0,i1371/CLK,rise
i1371/SI,0.014331,0.021618,0.220741,0.215922,i133/CLK,0.000000,0.000000,0.000000,0.237539,0.215922,0.021618,26,0.0,i1371/CLK,fall
i1372/D,-0.004475,-0.007964,0.231683,0.242907,i127/CLK,0.000000,0.000000,0.000000,0.227208,0.231683,-0.004475,26,0.0,i1372/CLK,rise
i1372/D,-0.004475,-0.007964,0.231683,0.242907,i127/CLK,0.000000,0.000000,0.000000,0.234943,0.242907,-0.007964,26,0.0,i1372/CLK,fall
i1372/SE,0.148562,0.144151,0.072197,0.068708,i43/i130/CLK,0.000000,0.000000,0.000000,0.220759,0.072197,0.148562,2,0.0,i1372/CLK,rise
i1372/SE,0.148562,0.144151,0.072197,0.068708,i43/i130/CLK,0.000000,0.000000,0.000000,0.212859,0.068708,0.144151,2,0.0,i1372/CLK,fall
i1372/SI,-0.000866,0.013486,0.237071,0.224814,i127/CLK,0.000000,0.000000,0.000000,0.236206,0.237071,-0.000866,24,0.0,i1372/CLK,rise
i1372/SI,-0.000866,0.013486,0.237071,0.224814,i127/CLK,0.000000,0.000000,0.000000,0.238300,0.224814,0.013486,24,0.0,i1372/CLK,fall
i1373/D,0.146588,0.153618,0.082058,0.079955,i43/i131/CLK,0.000000,0.000000,0.000000,0.228647,0.082058,0.146588,4,0.0,i1373/CLK,rise
i1373/D,0.146588,0.153618,0.082058,0.079955,i43/i131/CLK,0.000000,0.000000,0.000000,0.233572,0.079955,0.153618,4,0.0,i1373/CLK,fall
i1373/SE,-0.006819,-0.001107,0.231725,0.223177,i127/CLK,0.000000,0.000000,0.000000,0.224906,0.231725,-0.006819,28,0.0,i1373/CLK,rise
i1373/SE,-0.006819,-0.001107,0.231725,0.223177,i127/CLK,0.000000,0.000000,0.000000,0.222070,0.223177,-0.001107,20,0.0,i1373/CLK,fall
i1373/SI,0.165871,0.167937,0.065500,0.061720,i43/i131/CLK,0.000000,0.000000,0.000000,0.231371,0.065500,0.165871,2,0.0,i1373/CLK,rise
