from_pin.full_name,to_pin.full_name,delay_max_rise,delay_max_fall,variation_delay_max_rise.mean,variation_delay_max_rise.std_dev,variation_delay_max_fall.mean,variation_delay_max_fall.std_dev
i43/i49/i438/Y,i43/i49/i344/A,0.0019707568910121154,0.0019628049185982377,0.0019707568910121154,UNINIT,0.0019628049185982377,UNINIT
i43/i49/i438/Y,i43/i49/i112/A2,0.0014585693763891072,0.0014541978732296457,0.0014585693763891072,UNINIT,0.0014541978732296457,UNINIT
i43/i49/i438/Y,i43/i49/i422/A,0.0015361739658104057,0.0015313306178654784,0.0015361739658104057,UNINIT,0.0015313306178654784,UNINIT
i43/i49/i438/Y,i43/i49/i159/A2,0.0020308754677955676,0.0020227292063523805,0.0020308754677955676,UNINIT,0.0020227292063523805,UNINIT
i43/i49/i438/Y,i43/i49/i355/B,0.0023029772533433857,0.002292485645760678,0.0023029772533433857,UNINIT,0.002292485645760678,UNINIT
i43/i49/i438/Y,i43/i49/i321/B1,0.0017992829448587597,0.0017926216067110088,0.0017992829448587597,UNINIT,0.0017926216067110088,UNINIT
i43/i49/i438/Y,i43/i49/i364/A,0.0021209423106682834,0.0021121993043493603,0.0021209423106682834,UNINIT,0.0021121993043493603,UNINIT
i43/i49/i438/Y,i43/i49/i359/A,0.001660310777751306,0.001654482106872024,0.001660310777751306,UNINIT,0.001654482106872024,UNINIT
i43/i49/i438/Y,i43/i49/i211/C1,0.0022077895067695863,0.0021983526110602725,0.0022077895067695863,UNINIT,0.0021983526110602725,UNINIT
i43/i49/i416/Y,i43/i49/i127/C,2.155220446553585e-05,2.130240428499519e-05,2.155220446553585e-05,UNINIT,2.130240428499519e-05,UNINIT
i43/i49/i414/Y,i43/i49/i135/C,2.0969337377607644e-05,2.1135870831301418e-05,2.0969337377607644e-05,UNINIT,2.1135870831301418e-05,UNINIT
i43/i49/i413/Y,i43/i49/i135/D,2.4896751327219135e-05,2.5118795932144167e-05,2.4896751327219135e-05,UNINIT,2.5118795932144167e-05,UNINIT
i43/i49/i411/Y,i43/i49/i127/D,2.7949864644938313e-05,2.7672308888782023e-05,2.7949864644938313e-05,UNINIT,2.7672308888782023e-05,UNINIT
i43/i49/i6/Y,i43/i439/A,0.0011053657988924215,0.0011265155475115307,0.0011053657988924215,UNINIT,0.0011265155475115307,UNINIT
i43/i48/i10/Y,i43/i285/A2,0.0013900269824063116,0.0013881951144156801,0.0013900269824063116,UNINIT,0.0013881951144156801,UNINIT
i43/i48/i10/Y,i43/i545/A,0.0014115097979328084,0.0014095391520640987,0.0014115097979328084,UNINIT,0.0014095391520640987,UNINIT
i43/i48/i10/Y,i43/i386/A2,0.00140584766050722,0.001403904770214126,0.00140584766050722,UNINIT,0.001403904770214126,UNINIT
i43/i48/i4/Y,i43/i594/B,0.0020435875214275256,0.0019838297671270766,0.0020435875214275256,UNINIT,0.0019838297671270766,UNINIT
i43/i48/i4/Y,i43/i579/B,0.001992850329202156,0.001931732551696541,0.001992850329202156,UNINIT,0.001931732551696541,UNINIT
i43/i48/i3/Y,i43/i595/B,0.0012579937092027649,0.0012562451079389803,0.0012579937092027649,UNINIT,0.0012562451079389803,UNINIT
i43/i48/i3/Y,i43/i548/A,0.0012465861676247414,0.0012449208330878037,0.0012465861676247414,UNINIT,0.0012449208330878037,UNINIT
i43/i48/i3/Y,i43/i389/A2,0.0012543577287971175,0.0012526646386845641,0.0012543577287971175,UNINIT,0.0012526646386845641,UNINIT
i43/i48/i1/Y,i43/i460/A,0.002549488398173594,0.0025339452758288417,0.002549488398173594,UNINIT,0.0025339452758288417,UNINIT
i43/i48/i1/Y,i43/i286/B2,0.002517014374703308,0.002501832074841559,0.002517014374703308,UNINIT,0.002501832074841559,UNINIT
i43/i48/i1/Y,i43/i437/A2,0.0025450475060750932,0.002529587650457188,0.0025450475060750932,UNINIT,0.002529587650457188,UNINIT
i43/i48/i2/Y,i43/i562/B,7.438494264988549e-05,7.691070003090772e-05,7.438494264988549e-05,UNINIT,7.691070003090772e-05,UNINIT
i43/i48/i2/Y,i43/i580/B,7.771561172376096e-05,7.480127628411992e-05,7.771561172376096e-05,UNINIT,7.480127628411992e-05,UNINIT
i43/i48/i7/Y,i43/i563/B,0.0001664501869669266,0.0001678102101720924,0.0001664501869669266,UNINIT,0.0001678102101720924,UNINIT
i43/i48/i7/Y,i43/i576/B,0.0001881550470983484,0.00018379742172669467,0.0001881550470983484,UNINIT,0.00018379742172669467,UNINIT
i43/i47/i6/Y,i43/i440/A,0.0011722567361260872,0.0011938505739550465,0.0011722567361260872,UNINIT,0.0011938505739550465,UNINIT
i43/i47/i0/Y,i43/i574/B,0.001030897589515689,0.000997021909476814,0.001030897589515689,UNINIT,0.000997021909476814,UNINIT
i43/i47/i0/Y,i43/i596/B,0.0010310918785449985,0.001000990956789849,0.0010310918785449985,UNINIT,0.001000990956789849,UNINIT
i43/i47/i10/Y,i43/i549/A,0.0028008428909487293,0.0027854246686942474,0.0028008428909487293,UNINIT,0.0027854246686942474,UNINIT
i43/i47/i10/Y,i43/i280/A2,0.0027724766926695565,0.0027575303152005404,0.0027724766926695565,UNINIT,0.0027575303152005404,UNINIT
i43/i47/i10/Y,i43/i436/A2,0.002798178355689629,0.0027828156445863783,0.002798178355689629,UNINIT,0.0027828156445863783,UNINIT
i43/i47/i4/Y,i43/i581/B,0.0009770240172457534,0.0009442724380193112,0.0009770240172457534,UNINIT,0.0009442724380193112,UNINIT
i43/i47/i4/Y,i43/i597/B,0.0010119960425214458,0.0009811873535880977,0.0010119960425214458,UNINIT,0.0009811873535880977,UNINIT
i43/i49/i0/Y,i43/i590/B,0.0009209022433509516,0.0008939793350037916,0.0009209022433509516,UNINIT,0.0008939793350037916,UNINIT
i43/i49/i0/Y,i43/i585/B,0.0008879008639439688,0.0008586464872450961,0.0008879008639439688,UNINIT,0.0008586464872450961,UNINIT
i43/i47/i3/Y,i43/i554/A,0.003550715277356175,0.003535310932889501,0.003550715277356175,UNINIT,0.003535310932889501,UNINIT
i43/i47/i3/Y,i43/i598/B,0.003599787135044607,0.003583855434641236,0.003599787135044607,UNINIT,0.003583855434641236,UNINIT
i43/i47/i3/Y,i43/i391/A2,0.0035609293291827267,0.0035454417179892057,0.0035609293291827267,UNINIT,0.0035454417179892057,UNINIT
i43/i47/i1/Y,i43/i557/A,0.0025091040356528538,0.002493977246942336,0.0025091040356528538,UNINIT,0.002493977246942336,UNINIT
i43/i47/i1/Y,i43/i327/B2,0.0025230373346118995,0.002507660745720841,0.0025230373346118995,UNINIT,0.002507660745720841,UNINIT
i43/i47/i1/Y,i43/i435/A2,0.002529643161608419,0.002514238817141745,0.002529643161608419,UNINIT,0.002514238817141745,UNINIT
i43/i47/i2/Y,i43/i561/B,0.00018021695247227854,0.0001816324868286756,0.00018021695247227854,UNINIT,0.0001816324868286756,UNINIT
i43/i47/i2/Y,i43/i584/B,0.00021602164501643983,0.00021030399643962028,0.00021602164501643983,UNINIT,0.00021030399643962028,UNINIT
i43/i47/i7/Y,i43/i560/B,0.00014893641875346475,0.0001584010700383942,0.00014893641875346475,UNINIT,0.0001584010700383942,UNINIT
i43/i47/i7/Y,i43/i575/B,0.0002576272528642676,0.0002401967513776526,0.0002576272528642676,UNINIT,0.0002401967513776526,UNINIT
i43/i46/i6/Y,i43/i443/B,0.0003790856517582597,0.000351163542688937,0.0003790856517582597,UNINIT,0.000351163542688937,UNINIT
i43/i46/i0/Y,i43/i559/A,0.0021520563109334034,0.0021496415758548437,0.0021520563109334034,UNINIT,0.0021496415758548437,UNINIT
i43/i46/i0/Y,i43/i361/A2,0.0021727064591914313,0.0021702362129616404,0.0021727064591914313,UNINIT,0.0021702362129616404,UNINIT
i43/i46/i0/Y,i43/i441/A2,0.0021947443862302407,0.0021921631176979872,0.0021947443862302407,UNINIT,0.0021921631176979872,UNINIT
i43/i46/i10/Y,i43/i442/A2,0.002008865296332374,0.001998817777959516,0.002008865296332374,UNINIT,0.001998817777959516,UNINIT
i43/i46/i10/Y,i43/i556/A,0.002026129264365295,0.002015970723689975,0.002026129264365295,UNINIT,0.002015970723689975,UNINIT
i43/i46/i10/Y,i43/i362/A2,0.0020204948825153224,0.0020103918529912335,0.0020204948825153224,UNINIT,0.0020103918529912335,UNINIT
i43/i46/i4/Y,i43/i445/A2,0.0012217726830243691,0.0012184697695261093,0.0012217726830243691,UNINIT,0.0012184697695261093,UNINIT
i43/i46/i4/Y,i43/i363/A2,0.0011947387523747466,0.0011916301279057961,0.0011947387523747466,UNINIT,0.0011916301279057961,UNINIT
i43/i46/i4/Y,i43/i546/A,0.0011710077352233839,0.0011680378886325116,0.0011710077352233839,UNINIT,0.0011680378886325116,UNINIT
i43/i46/i3/Y,i43/i551/A,0.0023492319201068312,0.002342154248324846,0.0023492319201068312,UNINIT,0.002342154248324846,UNINIT
i43/i46/i3/Y,i43/i447/A2,0.0023856472353145364,0.0023782364966251635,0.0023856472353145364,UNINIT,0.0023782364966251635,UNINIT
i43/i46/i3/Y,i43/i365/A2,0.0023658019987493617,0.0023585577935136826,0.0023658019987493617,UNINIT,0.0023585577935136826,UNINIT
i43/i46/i1/Y,i43/i542/A,0.0021700141683567153,0.0021483925749521404,0.0021700141683567153,UNINIT,0.0021483925749521404,UNINIT
i43/i46/i1/Y,i43/i366/A2,0.0021812274209054294,0.002159328271744698,0.0021812274209054294,UNINIT,0.002159328271744698,UNINIT
i43/i46/i1/Y,i43/i446/A2,0.0022121748877168557,0.0021894430712876556,0.0022121748877168557,UNINIT,0.0021894430712876556,UNINIT
i43/i49/i10/Y,i43/i558/A,0.00015121237595394632,0.00015143442055887135,0.00015121237595394632,UNINIT,0.00015143442055887135,UNINIT
i43/i49/i10/Y,i43/i279/A2,0.00017064127888488656,0.00017094659021665848,0.00017064127888488656,UNINIT,0.00017094659021665848,UNINIT
i43/i49/i10/Y,i43/i388/A2,0.00016919798895287386,0.00016947554470903015,0.00016919798895287386,UNINIT,0.00016947554470903015,UNINIT
i43/i46/i2/Y,i43/i444/A2,0.0016782686351746179,0.0016769363675450677,0.0016782686351746179,UNINIT,0.0016769363675450677,UNINIT
i43/i46/i2/Y,i43/i555/A,0.0016883161535474756,0.0016869561303423097,0.0016883161535474756,UNINIT,0.0016869561303423097,UNINIT
i43/i46/i2/Y,i43/i367/B2,0.0016935619573388294,0.001692174178558048,0.0016935619573388294,UNINIT,0.001692174178558048,UNINIT
i43/i46/i7/Y,i43/i586/B,0.0014384049507043528,0.0014221124278179786,0.0014384049507043528,UNINIT,0.0014221124278179786,UNINIT
i43/i46/i7/Y,i43/i369/A,0.001434130592059546,0.0014179213359000187,0.001434130592059546,UNINIT,0.0014179213359000187,UNINIT
i43/i49/i4/Y,i43/i591/B,0.0018195167594825532,0.0017663648321786238,0.0018195167594825532,UNINIT,0.0017663648321786238,UNINIT
i43/i49/i4/Y,i43/i583/B,0.0017701118348867337,0.0017147394615335543,0.0017701118348867337,UNINIT,0.0017147394615335543,UNINIT
i43/i49/i3/Y,i43/i592/B,0.001743771793627502,0.0016938672686706013,0.001743771793627502,UNINIT,0.0016938672686706013,UNINIT
i43/i49/i3/Y,i43/i577/B,0.0017442436384129676,0.0016906476218991884,0.0017442436384129676,UNINIT,0.0016906476218991884,UNINIT
i43/i49/i1/Y,i43/i462/A,0.0018654244815508034,0.0018566814752318803,0.0018654244815508034,UNINIT,0.0018566814752318803,UNINIT
i43/i49/i1/Y,i43/i282/B2,0.0018779700017290677,0.0018690327063808352,0.0018779700017290677,UNINIT,0.0018690327063808352,UNINIT
i43/i49/i1/Y,i43/i387/A2,0.001885047673511053,0.0018761103781628206,0.001885047673511053,UNINIT,0.0018761103781628206,UNINIT
i43/i49/i2/Y,i43/i570/B,0.0017970069876582782,0.0018543777624557831,0.0017970069876582782,UNINIT,0.0018543777624557831,UNINIT
i43/i49/i2/Y,i43/i461/A,0.0018066381723969014,0.0018622048347793905,0.0018066381723969014,UNINIT,0.0018622048347793905,UNINIT
i43/i49/i2/Y,i43/i390/A2,0.00181496484508159,0.0018705315074640792,0.00181496484508159,UNINIT,0.0018705315074640792,UNINIT
i43/i49/i7/Y,i43/i564/B,0.00029398705692074145,0.0002964573031505324,0.00029398705692074145,UNINIT,0.0002964573031505324,UNINIT
i43/i49/i7/Y,i43/i578/B,0.0002849942504212777,0.0002821076705572523,0.0002849942504212777,UNINIT,0.0002821076705572523,UNINIT
i43/i48/i6/Y,i43/i438/A,0.00029559688030644793,0.0003043260088375632,0.00029559688030644793,UNINIT,0.0003043260088375632,UNINIT
i43/i48/i0/Y,i43/i593/B,0.0021080914791582472,0.002050803971087589,0.0021080914791582472,UNINIT,0.002050803971087589,UNINIT
i43/i48/i0/Y,i43/i582/B,0.002026961931633764,0.00196831440035794,0.002026961931633764,UNINIT,0.00196831440035794,UNINIT
i43/i532/Y,i43/i118/D,0.00042050390947068195,0.00042225251073446657,0.00042050390947068195,UNINIT,0.00042225251073446657,UNINIT
i43/i531/Y,i43/i120/D,0.0005873010411328039,0.0005890496423965885,0.0005873010411328039,UNINIT,0.0005890496423965885,UNINIT
i43/i530/Y,i43/i116/D,0.0003103350909583469,0.0003118130753598791,0.0003103350909583469,UNINIT,0.0003118130753598791,UNINIT
i43/i529/Y,i43/i162/D,0.00012206208266363204,0.00012298495555285172,0.00012206208266363204,UNINIT,0.00012298495555285172,UNINIT
i43/i528/Y,i43/i159/D,0.0019764120895437998,0.0019762871894535294,0.0019764120895437998,UNINIT,0.0019762871894535294,UNINIT
i43/i527/Y,i43/i87/D,0.0006168676680573526,0.0006186440248967529,0.0006168676680573526,UNINIT,0.0006186440248967529,UNINIT
i43/i526/Y,i43/i104/D,0.0005860728569118123,0.0005878214581755969,0.0005860728569118123,UNINIT,0.0005878214581755969,UNINIT
i43/i525/Y,i43/i61/D,4.176520240761761e-05,4.215378046623641e-05,4.176520240761761e-05,UNINIT,4.215378046623641e-05,UNINIT
i43/i524/Y,i43/i163/D,3.248790125809364e-05,3.2834845953289005e-05,3.248790125809364e-05,UNINIT,3.2834845953289005e-05,UNINIT
i43/i523/Y,i43/i109/D,0.0008727532585517394,0.0008744949209216201,0.0008727532585517394,UNINIT,0.0008744949209216201,UNINIT
i43/i522/Y,i43/i132/D,0.0003037362028557311,0.000305165614999936,0.0003037362028557311,UNINIT,0.000305165614999936,UNINIT
i43/i521/Y,i43/i174/D,0.0007801814749797131,0.0007822492653630775,0.0007801814749797131,UNINIT,0.0007822492653630775,UNINIT
i43/i520/Y,i43/i108/D,0.0003084407729225802,0.00030991181843020854,0.0003084407729225802,UNINIT,0.00030991181843020854,UNINIT
i43/i519/Y,i43/i76/D,3.0558888752807434e-05,3.092665012971452e-05,3.0558888752807434e-05,UNINIT,3.092665012971452e-05,UNINIT
i43/i518/Y,i43/i153/D,0.00030588032107203844,0.00030752483892726445,0.00030588032107203844,UNINIT,0.00030752483892726445,UNINIT
i43/i517/Y,i43/i103/D,2.679106936298581e-05,2.706168622523819e-05,2.679106936298581e-05,UNINIT,2.706168622523819e-05,UNINIT
i43/i516/Y,i43/i119/D,0.0004380037998963359,0.00043967607332717756,0.0004380037998963359,UNINIT,0.00043967607332717756,UNINIT
i43/i515/Y,i43/i125/D,2.9191926653737706e-05,2.948336019770181e-05,2.9191926653737706e-05,UNINIT,2.948336019770181e-05,UNINIT
i43/i514/Y,i43/i146/D,0.00010293849106446373,0.00010376421943902869,0.00010293849106446373,UNINIT,0.00010376421943902869,UNINIT
i43/i513/Y,i43/i113/D,7.6216810640517e-05,7.683437219796474e-05,7.6216810640517e-05,UNINIT,7.683437219796474e-05,UNINIT
i43/i512/Y,i43/i152/D,0.0005151226667443609,0.0005171002515069745,0.0005151226667443609,UNINIT,0.0005171002515069745,UNINIT
i43/i511/Y,i43/i148/D,0.0012598810883446276,0.0012616990785474513,0.0012598810883446276,UNINIT,0.0012616990785474513,UNINIT
i43/i510/Y,i43/i128/D,0.0002818231759071921,0.0002832595269453009,0.0002818231759071921,UNINIT,0.0002832595269453009,UNINIT
i43/i509/Y,i43/i69/D,0.00015202422654070347,0.00015298873279334657,0.00015202422654070347,UNINIT,0.00015298873279334657,UNINIT
i43/i508/Y,i43/i126/D,0.0005880296249927142,0.0005897574095747871,0.0005880296249927142,UNINIT,0.0005897574095747871,UNINIT
i43/i507/Y,i43/i83/D,0.0014439699436152864,0.0014449413887618334,0.0014439699436152864,UNINIT,0.0014449413887618334,UNINIT
i43/i506/Y,i43/i112/D,8.276712648580542e-05,8.34193825127727e-05,8.276712648580542e-05,UNINIT,8.34193825127727e-05,UNINIT
i43/i505/Y,i43/i149/D,0.00036398661862335757,0.00036574909767495,0.00036398661862335757,UNINIT,0.00036574909767495,UNINIT
i43/i504/Y,i43/i97/D,3.963496197911809e-05,4.000966224992908e-05,3.963496197911809e-05,UNINIT,4.000966224992908e-05,UNINIT
i43/i503/Y,i43/i175/D,0.001351856127040918,0.0013538475895913393,0.001351856127040918,UNINIT,0.0013538475895913393,UNINIT
i43/i502/Y,i43/i124/D,0.0009443834603217737,0.0009463957395539068,0.0009443834603217737,UNINIT,0.0009463957395539068,UNINIT
i43/i501/Y,i43/i176/D,0.0013119574870934514,0.0013137269050389477,0.0013119574870934514,UNINIT,0.0013137269050389477,UNINIT
i43/i500/Y,i43/i134/D,5.335315522714268e-05,5.382500001260837e-05,5.335315522714268e-05,UNINIT,5.382500001260837e-05,UNINIT
i43/i499/Y,i43/i53/D,0.0003475067456015779,0.00034899860779091796,0.0003475067456015779,UNINIT,0.00034899860779091796,UNINIT
i43/i498/Y,i43/i158/D,0.0016605467001440388,0.001661289161791757,0.0016605467001440388,UNINIT,0.001661289161791757,UNINIT
i43/i497/Y,i43/i173/D,0.0001287303597052869,0.0001296879270640261,0.0001287303597052869,UNINIT,0.0001296879270640261,UNINIT
i43/i496/Y,i43/i105/D,0.0008254300021270922,0.0008272479923299159,0.0008254300021270922,UNINIT,0.0008272479923299159,UNINIT
i43/i495/Y,i43/i129/D,0.0005897018984235558,0.0005914504996873404,0.0005897018984235558,UNINIT,0.0005914504996873404,UNINIT
i43/i494/Y,i43/i143/D,0.0006823291931468134,0.0006841818778191566,0.0006823291931468134,UNINIT,0.0006841818778191566,UNINIT
i43/i493/Y,i43/i170/D,4.9682480351975755e-05,5.016820292524926e-05,4.9682480351975755e-05,UNINIT,5.016820292524926e-05,UNINIT
i43/i492/Y,i43/i169/D,9.482692409079618e-05,9.56110191019377e-05,9.482692409079618e-05,UNINIT,9.56110191019377e-05,UNINIT
i43/i491/Y,i43/i138/D,4.499178807293447e-05,4.5401182813264995e-05,4.499178807293447e-05,UNINIT,4.5401182813264995e-05,UNINIT
i43/i490/Y,i43/i115/D,0.00020330265249057788,0.00020450308113595383,0.00020330265249057788,UNINIT,0.00020450308113595383,UNINIT
i43/i489/Y,i43/i110/D,0.00010728223864830966,0.00010805245587164336,0.00010728223864830966,UNINIT,0.00010805245587164336,UNINIT
i43/i488/Y,i43/i99/D,4.324318680914985e-05,4.3645642655576466e-05,4.324318680914985e-05,UNINIT,4.3645642655576466e-05,UNINIT
i43/i487/Y,i43/i164/D,0.0002174233015850291,0.0002187972025780027,0.0002174233015850291,UNINIT,0.0002187972025780027,UNINIT
i43/i486/Y,i43/i89/D,0.0009028611192007928,0.0009046097204645774,0.0009028611192007928,UNINIT,0.0009046097204645774,UNINIT
i43/i485/Y,i43/i177/D,0.0017275764152557826,0.0017281870379193265,0.0017275764152557826,UNINIT,0.0017281870379193265,UNINIT
i43/i484/Y,i43/i85/D,0.00026431634658763414,0.00026568330868670387,0.00026431634658763414,UNINIT,0.00026568330868670387,UNINIT
i43/i483/Y,i43/i117/D,0.0006097969351692711,0.0006115802309025753,0.0006097969351692711,UNINIT,0.0006115802309025753,UNINIT
i43/i482/Y,i43/i86/D,0.00010961370700002247,0.0001104116797989718,0.00010961370700002247,UNINIT,0.0001104116797989718,UNINIT
i43/i481/Y,i43/i151/D,0.00012962547701889093,0.00013060386105934185,0.00012962547701889093,UNINIT,0.00013060386105934185,UNINIT
i43/i480/Y,i43/i150/D,0.001174886576915668,0.0011767392615880112,0.001174886576915668,UNINIT,0.0011767392615880112,UNINIT
i43/i479/Y,i43/i133/D,2.9191926653737706e-05,2.948336019770181e-05,2.9191926653737706e-05,UNINIT,2.948336019770181e-05,UNINIT
i43/i478/Y,i43/i111/D,4.947431353485854e-05,4.99184027447086e-05,4.947431353485854e-05,UNINIT,4.99184027447086e-05,UNINIT
i43/i477/Y,i43/i127/D,2.7297608617971033e-05,2.7575164374127322e-05,2.7297608617971033e-05,UNINIT,2.7575164374127322e-05,UNINIT
i43/i476/Y,i43/i171/D,4.869715741762093e-05,4.917594109699053e-05,4.869715741762093e-05,UNINIT,4.917594109699053e-05,UNINIT
i43/i475/Y,i43/i136/D,0.00045579512386595406,0.00045743270282727616,0.00045579512386595406,UNINIT,0.00045743270282727616,UNINIT
i43/i474/Y,i43/i93/D,3.127359482490988e-05,3.1578906156681796e-05,3.127359482490988e-05,UNINIT,3.1578906156681796e-05,UNINIT
i43/i473/Y,i43/i160/D,0.0005976330541557218,0.0005995967611305275,0.0005976330541557218,UNINIT,0.0005995967611305275,UNINIT
i43/i472/Y,i43/i154/D,3.5312031076983885e-05,3.567979245389097e-05,3.5312031076983885e-05,UNINIT,3.567979245389097e-05,UNINIT
i43/i471/Y,i43/i94/D,0.00012378986724570495,0.00012465722898369336,0.00012378986724570495,UNINIT,0.00012465722898369336,UNINIT
i43/i470/Y,i43/i141/D,0.0001917077607771489,0.0001928457393773897,0.0001917077607771489,UNINIT,0.0001928457393773897,UNINIT
i43/i469/Y,i43/i161/D,0.001391636805792018,0.0013931286679813581,0.001391636805792018,UNINIT,0.0013931286679813581,UNINIT
i43/i468/Y,i43/i107/D,2.858130399019387e-05,2.8865798640254067e-05,2.858130399019387e-05,UNINIT,2.8865798640254067e-05,UNINIT
i43/i467/Y,i43/i302/A1,6.061123825062963e-05,6.079858838603513e-05,6.061123825062963e-05,UNINIT,6.079858838603513e-05,UNINIT
i43/i467/Y,i43/i600/A,0.00021438406605511773,0.00021507795544550845,0.00021438406605511773,UNINIT,0.00021507795544550845,UNINIT
i43/i465/Y,i43/i366/A1,2.563921297493721e-05,2.571554080788019e-05,2.563921297493721e-05,UNINIT,2.571554080788019e-05,UNINIT
i43/i464/Y,i43/i414/B,7.73756059224695e-05,8.454348332520567e-05,7.73756059224695e-05,UNINIT,8.454348332520567e-05,UNINIT
i43/i464/Y,i43/i389/A1,4.871797409933265e-05,5.101474798152594e-05,4.871797409933265e-05,UNINIT,5.101474798152594e-05,UNINIT
i43/i463/Y,i43/i363/A1,2.3904489498960402e-05,2.398081733190338e-05,2.3904489498960402e-05,UNINIT,2.398081733190338e-05,UNINIT
i43/i462/Y,i43/i282/A2,3.8691272408186705e-05,3.863576125695545e-05,3.8691272408186705e-05,UNINIT,3.863576125695545e-05,UNINIT
i43/i462/Y,i43/i387/B2,4.5324854980322016e-05,4.52138326778595e-05,4.5324854980322016e-05,UNINIT,4.52138326778595e-05,UNINIT
i43/i461/Y,i43/i390/B2,2.481348460037225e-05,2.4702462297909733e-05,2.481348460037225e-05,UNINIT,2.4702462297909733e-05,UNINIT
i43/i460/Y,i43/i286/A2,4.876654635666e-05,4.873879078104437e-05,4.876654635666e-05,UNINIT,4.873879078104437e-05,UNINIT
i43/i460/Y,i43/i437/B2,3.8968828164342995e-05,3.888556143749611e-05,3.8968828164342995e-05,UNINIT,3.888556143749611e-05,UNINIT
i43/i459/Y,i43/i166/D,0.0015661222318996693,0.0015672255160303905,0.0015661222318996693,UNINIT,0.0015672255160303905,UNINIT
i43/i458/Y,i43/i91/D,2.9191926653737706e-05,2.948336019770181e-05,2.9191926653737706e-05,UNINIT,2.948336019770181e-05,UNINIT
i43/i457/Y,i43/i102/D,0.00021421059370752005,0.000215411022352896,0.00021421059370752005,UNINIT,0.000215411022352896,UNINIT
i43/i456/Y,i43/i123/D,2.9191926653737706e-05,2.948336019770181e-05,2.9191926653737706e-05,UNINIT,2.948336019770181e-05,UNINIT
i43/i455/Y,i43/i168/D,0.0002088815231893193,0.00021016521856154213,0.0002088815231893193,UNINIT,0.00021016521856154213,UNINIT
i43/i454/Y,i43/i137/D,0.00046930515029686143,0.0004710259959850304,0.00046930515029686143,UNINIT,0.0004710259959850304,UNINIT
i43/i453/Y,i43/i145/D,0.00015824147547860434,0.0001592614928824787,0.00015824147547860434,UNINIT,0.0001592614928824787,UNINIT
i43/i452/Y,i43/i156/D,3.6741443221188774e-05,3.712308238590367e-05,3.6741443221188774e-05,UNINIT,3.712308238590367e-05,UNINIT
i43/i451/Y,i43/i131/D,7.087386233450843e-05,7.144979052853273e-05,7.087386233450843e-05,UNINIT,7.144979052853273e-05,UNINIT
i43/i450/Y,i43/i155/D,5.5074000915311665e-05,5.5601356852008614e-05,5.5074000915311665e-05,UNINIT,5.5601356852008614e-05,UNINIT
i43/i449/Y,i43/i165/D,0.00015441814493755146,0.00015549367349265708,0.00015441814493755146,UNINIT,0.00015549367349265708,UNINIT
i43/i448/Y,i43/i172/D,2.6305346789712303e-05,2.6596780333676406e-05,2.6305346789712303e-05,UNINIT,2.6596780333676406e-05,UNINIT
i43/i407/Y,i43/i186/B2,5.581646256302974e-05,5.578870698741411e-05,5.581646256302974e-05,UNINIT,5.578870698741411e-05,UNINIT
i43/i407/Y,i43/i301/B2,4.810041254188491e-05,4.804490139065365e-05,4.810041254188491e-05,UNINIT,4.804490139065365e-05,UNINIT
i43/i407/Y,i43/i300/A2,4.3076653355456074e-05,4.31044089310717e-05,4.3076653355456074e-05,UNINIT,4.31044089310717e-05,UNINIT
i43/i447/Y,i43/i186/A2,7.685518887967646e-05,7.696621118213898e-05,7.685518887967646e-05,UNINIT,7.696621118213898e-05,UNINIT
i43/i447/Y,i43/i407/A,8.734679646238419e-05,8.743006318923108e-05,8.734679646238419e-05,UNINIT,8.743006318923108e-05,UNINIT
i43/i447/Y,i43/i301/A2,9.989231664064846e-05,0.00010000333894311098,9.989231664064846e-05,UNINIT,0.00010000333894311098,UNINIT
i43/i447/Y,i43/i300/B2,9.756084828893563e-05,9.764411501578252e-05,9.756084828893563e-05,UNINIT,9.764411501578252e-05,UNINIT
i43/i406/Y,i43/i187/B2,4.138356324290271e-05,4.138356324290271e-05,4.138356324290271e-05,UNINIT,4.138356324290271e-05,UNINIT
i43/i406/Y,i43/i298/A2,4.696243394164412e-05,4.699018951725975e-05,4.696243394164412e-05,UNINIT,4.699018951725975e-05,UNINIT
i43/i406/Y,i43/i314/B2,5.7925886309817536e-05,5.784261958297065e-05,5.7925886309817536e-05,UNINIT,5.784261958297065e-05,UNINIT
i43/i446/Y,i43/i187/A2,0.00010147438445073931,0.00010161316232881745,0.00010147438445073931,UNINIT,0.00010161316232881745,UNINIT
i43/i446/Y,i43/i406/A,0.00011288192602876278,0.0001129929483312253,0.00011288192602876278,UNINIT,0.0001129929483312253,UNINIT
i43/i446/Y,i43/i298/B2,0.00011937673072281994,0.00011948775302528246,0.00011937673072281994,UNINIT,0.00011948775302528246,UNINIT
i43/i446/Y,i43/i314/A2,8.296141551511482e-05,8.304468224196171e-05,8.296141551511482e-05,UNINIT,8.304468224196171e-05,UNINIT
i43/i405/Y,i43/i185/B2,4.976574707882264e-05,4.976574707882264e-05,4.976574707882264e-05,UNINIT,4.976574707882264e-05,UNINIT
i43/i405/Y,i43/i302/B1,3.885780586188048e-05,3.885780586188048e-05,3.885780586188048e-05,UNINIT,3.885780586188048e-05,UNINIT
i43/i445/Y,i43/i185/A2,0.00018091084186266926,0.00017630341631047486,0.00018091084186266926,UNINIT,0.00017630341631047486,UNINIT
