from_pin.full_name,to_pin.full_name,sense,delay_max_rise,delay_max_fall,variation_delay_max_rise.mean,variation_delay_max_rise.std_dev,variation_delay_max_fall.mean,variation_delay_max_fall.std_dev
i1100/B1,i1100/Y,negative_unate,14.894346,11.726643,14.894346,UNINIT,11.726643,UNINIT
i1100/B2,i1100/Y,negative_unate,14.538869,10.726951,14.538869,UNINIT,10.726951,UNINIT
i1101/A1,i1101/Y,negative_unate,14.429329,10.87814,14.429329,UNINIT,10.87814,UNINIT
i1101/A2,i1101/Y,negative_unate,16.777483,16.077333,16.777483,UNINIT,16.077333,UNINIT
i1101/B1,i1101/Y,negative_unate,17.627268,10.064636,17.627268,UNINIT,10.064636,UNINIT
i1101/B2,i1101/Y,negative_unate,20.355558,14.267522,20.355558,UNINIT,14.267522,UNINIT
i1102/A1,i1102/Y,negative_unate,16.909883,12.443551,16.909883,UNINIT,12.443551,UNINIT
i1102/A2,i1102/Y,negative_unate,14.771116,13.190166,14.771116,UNINIT,13.190166,UNINIT
i1102/B1,i1102/Y,negative_unate,18.300146,10.767526,18.300146,UNINIT,10.767526,UNINIT
i1102/B2,i1102/Y,negative_unate,16.362825,12.286572,16.362825,UNINIT,12.286572,UNINIT
i1103/A1,i1103/Y,negative_unate,20.186369,12.05372,20.186369,UNINIT,12.05372,UNINIT
i1103/A2,i1103/Y,negative_unate,21.110302,18.771408,21.110302,UNINIT,18.771408,UNINIT
i1103/B1,i1103/Y,negative_unate,17.053019,8.905797,17.053019,UNINIT,8.905797,UNINIT
i1103/B2,i1103/Y,negative_unate,15.95063,11.593767,15.95063,UNINIT,11.593767,UNINIT
i1104/A1,i1104/Y,negative_unate,13.611507,13.107751,13.611507,UNINIT,13.107751,UNINIT
i1104/A2,i1104/Y,negative_unate,13.695193,12.215136,13.695193,UNINIT,12.215136,UNINIT
i1104/B1,i1104/Y,negative_unate,20.684332,13.643168,20.684332,UNINIT,13.643168,UNINIT
i1104/B2,i1104/Y,negative_unate,14.389895,10.646078,14.389895,UNINIT,10.646078,UNINIT
i1105/A1,i1105/Y,negative_unate,16.140726,16.342936,16.140726,UNINIT,16.342936,UNINIT
i1105/A2,i1105/Y,negative_unate,14.727287,12.942204,14.727287,UNINIT,12.942204,UNINIT
i1105/B1,i1105/Y,negative_unate,16.522875,12.325161,16.522875,UNINIT,12.325161,UNINIT
i1105/B2,i1105/Y,negative_unate,15.824257,11.22162,15.824257,UNINIT,11.22162,UNINIT
i1106/A1,i1106/Y,negative_unate,15.991883,11.635339,15.991883,UNINIT,11.635339,UNINIT
i1106/A2,i1106/Y,negative_unate,15.176008,12.580611,15.176008,UNINIT,12.580611,UNINIT
i1106/B1,i1106/Y,negative_unate,16.887842,10.363548,16.887842,UNINIT,10.363548,UNINIT
i1106/B2,i1106/Y,negative_unate,17.81443,13.126531,17.81443,UNINIT,13.126531,UNINIT
i1107/A1,i1107/Y,negative_unate,16.643423,12.507621,16.643423,UNINIT,12.507621,UNINIT
i1107/A2,i1107/Y,negative_unate,15.331875,13.784637,15.331875,UNINIT,13.784637,UNINIT
i1107/B1,i1107/Y,negative_unate,15.954416,10.064985,15.954416,UNINIT,10.064985,UNINIT
i1107/B2,i1107/Y,negative_unate,17.991339,13.5974,17.991339,UNINIT,13.5974,UNINIT
i1108/A1,i1108/Y,negative_unate,21.680813,20.043213,21.680813,UNINIT,20.043213,UNINIT
i1108/A2,i1108/Y,negative_unate,21.647072,20.147478,21.647072,UNINIT,20.147478,UNINIT
i1108/B1,i1108/Y,negative_unate,35.695034,30.718872,35.695034,UNINIT,30.718872,UNINIT
i1108/B2,i1108/Y,negative_unate,20.227463,15.404673,20.227463,UNINIT,15.404673,UNINIT
i1109/A1,i1109/Y,negative_unate,14.649882,10.117986,14.649882,UNINIT,10.117986,UNINIT
i1109/A2,i1109/Y,negative_unate,17.718264,15.921632,17.718264,UNINIT,15.921632,UNINIT
i1109/B1,i1109/Y,negative_unate,15.094464,8.628091,15.094464,UNINIT,8.628091,UNINIT
i1109/B2,i1109/Y,negative_unate,17.299438,12.373245,17.299438,UNINIT,12.373245,UNINIT
i1110/A1,i1110/Y,negative_unate,13.786844,10.183666,13.786844,UNINIT,10.183666,UNINIT
i1110/A2,i1110/Y,negative_unate,14.044286,13.147134,14.044286,UNINIT,13.147134,UNINIT
i1110/B1,i1110/Y,negative_unate,17.251921,9.81411,17.251921,UNINIT,9.81411,UNINIT
i1110/B2,i1110/Y,negative_unate,14.054163,10.437271,14.054163,UNINIT,10.437271,UNINIT
i1111/A1,i1111/Y,negative_unate,13.899108,13.305902,13.899108,UNINIT,13.305902,UNINIT
i1111/A2,i1111/Y,negative_unate,13.90694,11.535575,13.90694,UNINIT,11.535575,UNINIT
i1111/B1,i1111/Y,negative_unate,18.86171,11.682139,18.86171,UNINIT,11.682139,UNINIT
i1111/B2,i1111/Y,negative_unate,20.293238,10.621304,20.293238,UNINIT,10.621304,UNINIT
i1112/A1,i1112/Y,negative_unate,21.861116,16.482164,21.861116,UNINIT,16.482164,UNINIT
i1112/A2,i1112/Y,negative_unate,20.165186,17.144108,20.165186,UNINIT,17.144108,UNINIT
i1112/B1,i1112/Y,negative_unate,20.617374,14.730778,20.617374,UNINIT,14.730778,UNINIT
i1112/B2,i1112/Y,negative_unate,24.98102,19.360119,24.98102,UNINIT,19.360119,UNINIT
i1113/A1,i1113/Y,negative_unate,14.444912,14.748617,14.444912,UNINIT,14.748617,UNINIT
i1113/A2,i1113/Y,negative_unate,14.672731,12.781707,14.672731,UNINIT,12.781707,UNINIT
i1113/B1,i1113/Y,negative_unate,20.622898,13.597436,20.622898,UNINIT,13.597436,UNINIT
i1113/B2,i1113/Y,negative_unate,17.461729,11.530957,17.461729,UNINIT,11.530957,UNINIT
i1114/A1,i1114/Y,negative_unate,12.293082,12.728601,12.293082,UNINIT,12.728601,UNINIT
i1114/A2,i1114/Y,negative_unate,13.849913,12.56991,13.849913,UNINIT,12.56991,UNINIT
i1114/B1,i1114/Y,negative_unate,21.255058,12.747831,21.255058,UNINIT,12.747831,UNINIT
i1114/B2,i1114/Y,negative_unate,14.987601,10.464008,14.987601,UNINIT,10.464008,UNINIT
i1115/A,i1115/Y,negative_unate,15.155655,11.545563,15.155655,UNINIT,11.545563,UNINIT
i1115/B,i1115/Y,negative_unate,19.697506,18.49614,19.697506,UNINIT,18.49614,UNINIT
i1116/A1,i1116/Y,negative_unate,13.781718,13.44121,13.781718,UNINIT,13.44121,UNINIT
i1116/A2,i1116/Y,negative_unate,18.084091,15.059497,18.084091,UNINIT,15.059497,UNINIT
i1116/B1,i1116/Y,negative_unate,15.841396,12.274251,15.841396,UNINIT,12.274251,UNINIT
i1116/B2,i1116/Y,negative_unate,16.070118,11.22335,16.070118,UNINIT,11.22335,UNINIT
i1117/A1,i1117/Y,negative_unate,15.654078,16.104286,15.654078,UNINIT,16.104286,UNINIT
i1117/A2,i1117/Y,negative_unate,16.358286,14.052967,16.358286,UNINIT,14.052967,UNINIT
i1117/B1,i1117/Y,negative_unate,15.041865,11.571643,15.041865,UNINIT,11.571643,UNINIT
i1117/B2,i1117/Y,negative_unate,17.270535,11.767264,17.270535,UNINIT,11.767264,UNINIT
i1118/A1,i1118/Y,negative_unate,14.663206,14.50218,14.663206,UNINIT,14.50218,UNINIT
i1118/A2,i1118/Y,negative_unate,16.707012,14.27634,16.707012,UNINIT,14.27634,UNINIT
i1118/B1,i1118/Y,negative_unate,19.623077,13.301955,19.623077,UNINIT,13.301955,UNINIT
i1118/B2,i1118/Y,negative_unate,15.138522,10.849665,15.138522,UNINIT,10.849665,UNINIT
i1119/A1,i1119/Y,negative_unate,22.77445,20.42564,22.77445,UNINIT,20.42564,UNINIT
i1119/A2,i1119/Y,negative_unate,22.455219,20.398033,22.455219,UNINIT,20.398033,UNINIT
i1119/B1,i1119/Y,negative_unate,35.170532,30.228729,35.170532,UNINIT,30.228729,UNINIT
i1119/B2,i1119/Y,negative_unate,29.086329,22.836996,29.086329,UNINIT,22.836996,UNINIT
i1120/A1,i1120/Y,negative_unate,20.225384,15.310565,20.225384,UNINIT,15.310565,UNINIT
i1120/A2,i1120/Y,negative_unate,18.387041,15.746659,18.387041,UNINIT,15.746659,UNINIT
i1120/B1,i1120/Y,negative_unate,22.944555,14.40408,22.944555,UNINIT,14.40408,UNINIT
i1120/B2,i1120/Y,negative_unate,19.08497,14.440489,19.08497,UNINIT,14.440489,UNINIT
i1121/A1,i1121/Y,negative_unate,18.250196,18.177692,18.250196,UNINIT,18.177692,UNINIT
i1121/A2,i1121/Y,negative_unate,16.311329,14.301028,16.311329,UNINIT,14.301028,UNINIT
i1121/B1,i1121/Y,negative_unate,16.085741,12.559851,16.085741,UNINIT,12.559851,UNINIT
i1121/B2,i1121/Y,negative_unate,19.78314,12.517825,19.78314,UNINIT,12.517825,UNINIT
i1122/A1,i1122/Y,negative_unate,13.847116,13.253678,13.847116,UNINIT,13.253678,UNINIT
i1122/A2,i1122/Y,negative_unate,14.317354,12.590869,14.317354,UNINIT,12.590869,UNINIT
i1122/B1,i1122/Y,negative_unate,21.027388,13.850292,21.027388,UNINIT,13.850292,UNINIT
i1122/B2,i1122/Y,negative_unate,14.939922,10.88984,14.939922,UNINIT,10.88984,UNINIT
i1123/A1,i1123/Y,negative_unate,16.346048,15.560822,16.346048,UNINIT,15.560822,UNINIT
i1123/A2,i1123/Y,negative_unate,18.483088,15.72616,18.483088,UNINIT,15.72616,UNINIT
i1123/B1,i1123/Y,negative_unate,17.958126,14.103498,17.958126,UNINIT,14.103498,UNINIT
i1123/B2,i1123/Y,negative_unate,25.095804,14.500477,25.095804,UNINIT,14.500477,UNINIT
i1124/A1,i1124/Y,negative_unate,12.808446,13.151394,12.808446,UNINIT,13.151394,UNINIT
i1124/A2,i1124/Y,negative_unate,14.609193,13.122244,14.609193,UNINIT,13.122244,UNINIT
i1124/B1,i1124/Y,negative_unate,21.85314,13.264736,21.85314,UNINIT,13.264736,UNINIT
i1124/B2,i1124/Y,negative_unate,16.730637,11.15102,16.730637,UNINIT,11.15102,UNINIT
i1125/A1,i1125/Y,negative_unate,21.914186,14.161839,21.914186,UNINIT,14.161839,UNINIT
i1125/A2,i1125/Y,negative_unate,15.268276,13.805532,15.268276,UNINIT,13.805532,UNINIT
i1125/B1,i1125/Y,negative_unate,17.09074,10.481451,17.09074,UNINIT,10.481451,UNINIT
i1125/B2,i1125/Y,negative_unate,16.853376,12.736124,16.853376,UNINIT,12.736124,UNINIT
i1126/A1,i1126/Y,negative_unate,12.150462,12.142505,12.150462,UNINIT,12.142505,UNINIT
i1126/A2,i1126/Y,negative_unate,15.474056,12.904118,15.474056,UNINIT,12.904118,UNINIT
i1126/B1,i1126/Y,negative_unate,15.659907,11.371038,15.659907,UNINIT,11.371038,UNINIT
i1126/B2,i1126/Y,negative_unate,14.310013,10.084697,14.310013,UNINIT,10.084697,UNINIT
i1127/A,i1127/Y,negative_unate,13.391989,10.055693,13.391989,UNINIT,10.055693,UNINIT
i1127/B,i1127/Y,negative_unate,19.054926,17.508326,19.054926,UNINIT,17.508326,UNINIT
i1128/A1,i1128/Y,negative_unate,14.128059,13.908651,14.128059,UNINIT,13.908651,UNINIT
i1128/A2,i1128/Y,negative_unate,14.179482,12.501392,14.179482,UNINIT,12.501392,UNINIT
i1128/B1,i1128/Y,negative_unate,19.03891,13.200603,19.03891,UNINIT,13.200603,UNINIT
i1128/B2,i1128/Y,negative_unate,14.813997,10.814529,14.813997,UNINIT,10.814529,UNINIT
i1129/A1,i1129/Y,negative_unate,12.776598,12.417657,12.776598,UNINIT,12.417657,UNINIT
i1129/A2,i1129/Y,negative_unate,16.07411,13.782623,16.07411,UNINIT,13.782623,UNINIT
i1129/B1,i1129/Y,negative_unate,19.813009,12.784966,19.813009,UNINIT,12.784966,UNINIT
i1129/B2,i1129/Y,negative_unate,16.073061,10.731732,16.073061,UNINIT,10.731732,UNINIT
i1130/A1,i1130/Y,negative_unate,17.042137,16.267908,17.042137,UNINIT,16.267908,UNINIT
i1130/A2,i1130/Y,negative_unate,15.818598,13.044602,15.818598,UNINIT,13.044602,UNINIT
i1130/B1,i1130/Y,negative_unate,19.479193,13.915277,19.479193,UNINIT,13.915277,UNINIT
i1130/B2,i1130/Y,negative_unate,17.359104,11.914876,17.359104,UNINIT,11.914876,UNINIT
i1131/A1,i1131/Y,negative_unate,24.563263,19.820013,24.563263,UNINIT,19.820013,UNINIT
i1131/A2,i1131/Y,negative_unate,20.614283,17.155476,20.614283,UNINIT,17.155476,UNINIT
i1131/B1,i1131/Y,negative_unate,20.478718,14.462406,20.478718,UNINIT,14.462406,UNINIT
i1131/B2,i1131/Y,negative_unate,25.131693,20.93573,25.131693,UNINIT,20.93573,UNINIT
i1132/A1,i1132/Y,negative_unate,13.975977,14.680822,13.975977,UNINIT,14.680822,UNINIT
i1132/A2,i1132/Y,negative_unate,16.315002,14.324318,16.315002,UNINIT,14.324318,UNINIT
i1132/B1,i1132/Y,negative_unate,16.710802,12.517467,16.710802,UNINIT,12.517467,UNINIT
i1132/B2,i1132/Y,negative_unate,15.627875,11.183957,15.627875,UNINIT,11.183957,UNINIT
i1133/A1,i1133/Y,negative_unate,13.847666,13.544232,13.847666,UNINIT,13.544232,UNINIT
i1133/A2,i1133/Y,negative_unate,17.817665,14.923092,17.817665,UNINIT,14.923092,UNINIT
i1133/B1,i1133/Y,negative_unate,16.333258,12.441841,16.333258,UNINIT,12.441841,UNINIT
i1133/B2,i1133/Y,negative_unate,15.792735,11.053429,15.792735,UNINIT,11.053429,UNINIT
i1134/A1,i1134/Y,negative_unate,13.488177,13.180108,13.488177,UNINIT,13.180108,UNINIT
i1134/A2,i1134/Y,negative_unate,14.714844,12.668457,14.714844,UNINIT,12.668457,UNINIT
i1134/B1,i1134/Y,negative_unate,24.192112,12.629807,24.192112,UNINIT,12.629807,UNINIT
i1134/B2,i1134/Y,negative_unate,15.19788,10.335478,15.19788,UNINIT,10.335478,UNINIT
i1135/A1,i1135/Y,negative_unate,14.873961,14.361043,14.873961,UNINIT,14.361043,UNINIT
i1135/A2,i1135/Y,negative_unate,13.277259,11.032219,13.277259,UNINIT,11.032219,UNINIT
i1135/B1,i1135/Y,negative_unate,16.236227,11.634248,16.236227,UNINIT,11.634248,UNINIT
i1135/B2,i1135/Y,negative_unate,15.622372,10.373862,15.622372,UNINIT,10.373862,UNINIT
i1136/A1,i1136/Y,negative_unate,15.599357,14.905544,15.599357,UNINIT,14.905544,UNINIT
i1136/A2,i1136/Y,negative_unate,15.992699,14.137547,15.992699,UNINIT,14.137547,UNINIT
i1136/B1,i1136/Y,negative_unate,25.146528,15.415268,25.146528,UNINIT,15.415268,UNINIT
i1136/B2,i1136/Y,negative_unate,16.453981,11.90496,16.453981,UNINIT,11.90496,UNINIT
i1137/A1,i1137/Y,negative_unate,14.946497,14.365259,14.946497,UNINIT,14.365259,UNINIT
i1137/A2,i1137/Y,negative_unate,15.68329,13.540892,15.68329,UNINIT,13.540892,UNINIT
i1137/B1,i1137/Y,negative_unate,15.817237,12.361131,15.817237,UNINIT,12.361131,UNINIT
i1137/B2,i1137/Y,negative_unate,20.543856,13.243299,20.543856,UNINIT,13.243299,UNINIT
i1138/A1,i1138/Y,negative_unate,15.588022,11.562793,15.588022,UNINIT,11.562793,UNINIT
i1138/A2,i1138/Y,negative_unate,13.84983,12.184804,13.84983,UNINIT,12.184804,UNINIT
i1138/B1,i1138/Y,negative_unate,14.67633,9.397645,14.67633,UNINIT,9.397645,UNINIT
i1138/B2,i1138/Y,negative_unate,17.315329,12.83504,17.315329,UNINIT,12.83504,UNINIT
i1139/A1,i1139/Y,negative_unate,15.539958,11.744584,15.539958,UNINIT,11.744584,UNINIT
i1139/A2,i1139/Y,negative_unate,16.472883,14.775767,16.472883,UNINIT,14.775767,UNINIT
i1139/B1,i1139/Y,negative_unate,18.951799,11.542439,18.951799,UNINIT,11.542439,UNINIT
i1139/B2,i1139/Y,negative_unate,17.783527,13.504132,17.783527,UNINIT,13.504132,UNINIT
i1140/A1,i1140/Y,negative_unate,16.447491,14.715382,16.447491,UNINIT,14.715382,UNINIT
i1140/A2,i1140/Y,negative_unate,19.237867,16.859402,19.237867,UNINIT,16.859402,UNINIT
i1140/B1,i1140/Y,negative_unate,18.484488,14.302677,18.484488,UNINIT,14.302677,UNINIT
i1140/B2,i1140/Y,negative_unate,20.778374,14.783605,20.778374,UNINIT,14.783605,UNINIT
i1141/A1,i1141/Y,negative_unate,13.265369,13.358225,13.265369,UNINIT,13.358225,UNINIT
i1141/A2,i1141/Y,negative_unate,14.791843,12.620815,14.791843,UNINIT,12.620815,UNINIT
i1141/B1,i1141/Y,negative_unate,15.989985,11.550482,15.989985,UNINIT,11.550482,UNINIT
i1141/B2,i1141/Y,negative_unate,14.04737,10.052894,14.04737,UNINIT,10.052894,UNINIT
i1142/A,i1142/Y,negative_unate,13.209434,9.959936,13.209434,UNINIT,9.959936,UNINIT
i1142/B,i1142/Y,negative_unate,19.440104,17.83016,19.440104,UNINIT,17.83016,UNINIT
i1143/A1,i1143/Y,negative_unate,12.675793,12.724769,12.675793,UNINIT,12.724769,UNINIT
i1143/A2,i1143/Y,negative_unate,13.784564,12.072618,13.784564,UNINIT,12.072618,UNINIT
i1143/B1,i1143/Y,negative_unate,15.44073,11.287119,15.44073,UNINIT,11.287119,UNINIT
i1143/B2,i1143/Y,negative_unate,14.314779,10.062619,14.314779,UNINIT,10.062619,UNINIT
i1144/A1,i1144/Y,negative_unate,14.275681,14.144043,14.275681,UNINIT,14.144043,UNINIT
i1144/A2,i1144/Y,negative_unate,14.171052,12.260691,14.171052,UNINIT,12.260691,UNINIT
i1144/B1,i1144/Y,negative_unate,17.101711,12.652038,17.101711,UNINIT,12.652038,UNINIT
i1144/B2,i1144/Y,negative_unate,15.100823,10.894471,15.100823,UNINIT,10.894471,UNINIT
i1145/A1,i1145/Y,negative_unate,14.232252,13.472275,14.232252,UNINIT,13.472275,UNINIT
i1145/A2,i1145/Y,negative_unate,15.39021,12.800355,15.39021,UNINIT,12.800355,UNINIT
i1145/B1,i1145/Y,negative_unate,23.045624,11.992047,23.045624,UNINIT,11.992047,UNINIT
i1145/B2,i1145/Y,negative_unate,14.621849,9.595411,14.621849,UNINIT,9.595411,UNINIT
i1146/A1,i1146/Y,negative_unate,19.179831,17.770403,19.179831,UNINIT,17.770403,UNINIT
i1146/A2,i1146/Y,negative_unate,22.285372,18.964117,22.285372,UNINIT,18.964117,UNINIT
i1146/B1,i1146/Y,negative_unate,19.363472,14.996027,19.363472,UNINIT,14.996027,UNINIT
i1146/B2,i1146/Y,negative_unate,21.169052,15.808362,21.169052,UNINIT,15.808362,UNINIT
i1147/A1,i1147/Y,negative_unate,13.928201,13.500736,13.928201,UNINIT,13.500736,UNINIT
i1147/A2,i1147/Y,negative_unate,15.23697,13.277794,15.23697,UNINIT,13.277794,UNINIT
i1147/B1,i1147/Y,negative_unate,22.325985,13.900875,22.325985,UNINIT,13.900875,UNINIT
i1147/B2,i1147/Y,negative_unate,23.509689,12.414675,23.509689,UNINIT,12.414675,UNINIT
i1148/A1,i1148/Y,negative_unate,23.418304,12.198014,23.418304,UNINIT,12.198014,UNINIT
i1148/A2,i1148/Y,negative_unate,12.690128,10.449098,12.690128,UNINIT,10.449098,UNINIT
i1148/B1,i1148/Y,negative_unate,16.919174,8.922683,16.919174,UNINIT,8.922683,UNINIT
i1148/B2,i1148/Y,negative_unate,15.212777,10.739807,15.212777,UNINIT,10.739807,UNINIT
i1149/A1,i1149/Y,negative_unate,13.219548,12.407551,13.219548,UNINIT,12.407551,UNINIT
i1149/A2,i1149/Y,negative_unate,15.710797,12.894871,15.710797,UNINIT,12.894871,UNINIT
i1149/B1,i1149/Y,negative_unate,22.48213,12.276219,22.48213,UNINIT,12.276219,UNINIT
i1149/B2,i1149/Y,negative_unate,14.825388,9.783422,14.825388,UNINIT,9.783422,UNINIT
i1150/A1,i1150/Y,negative_unate,14.64554,11.015961,14.64554,UNINIT,11.015961,UNINIT
i1150/A2,i1150/Y,negative_unate,13.748044,12.139139,13.748044,UNINIT,12.139139,UNINIT
i1150/B1,i1150/Y,negative_unate,15.228069,9.590092,15.228069,UNINIT,9.590092,UNINIT
i1150/B2,i1150/Y,negative_unate,13.955503,10.473682,13.955503,UNINIT,10.473682,UNINIT
i1151/A1,i1151/Y,negative_unate,23.347849,14.526594,23.347849,UNINIT,14.526594,UNINIT
i1151/A2,i1151/Y,negative_unate,14.580607,12.75056,14.580607,UNINIT,12.75056,UNINIT
i1151/B1,i1151/Y,negative_unate,17.677208,10.648059,17.677208,UNINIT,10.648059,UNINIT
i1151/B2,i1151/Y,negative_unate,17.853695,13.258902,17.853695,UNINIT,13.258902,UNINIT
i1152/A1,i1152/Y,negative_unate,24.089172,17.442677,24.089172,UNINIT,17.442677,UNINIT
i1152/A2,i1152/Y,negative_unate,19.296846,18.144423,19.296846,UNINIT,18.144423,UNINIT
i1152/B1,i1152/Y,negative_unate,19.265181,13.215913,19.265181,UNINIT,13.215913,UNINIT
i1152/B2,i1152/Y,negative_unate,23.225199,17.718525,23.225199,UNINIT,17.718525,UNINIT
i1153/A1,i1153/Y,negative_unate,12.433877,11.642346,12.433877,UNINIT,11.642346,UNINIT
i1153/A2,i1153/Y,negative_unate,13.771333,11.602591,13.771333,UNINIT,11.602591,UNINIT
i1153/B1,i1153/Y,negative_unate,14.559581,10.731126,14.559581,UNINIT,10.731126,UNINIT
i1153/B2,i1153/Y,negative_unate,14.956261,10.021866,14.956261,UNINIT,10.021866,UNINIT
i1154/A1,i1154/Y,negative_unate,13.9976,13.537137,13.9976,UNINIT,13.537137,UNINIT
i1154/A2,i1154/Y,negative_unate,16.974421,14.907282,16.974421,UNINIT,14.907282,UNINIT
i1154/B1,i1154/Y,negative_unate,14.945719,11.499096,14.945719,UNINIT,11.499096,UNINIT
i1154/B2,i1154/Y,negative_unate,25.83543,12.888837,25.83543,UNINIT,12.888837,UNINIT
i1155/A1,i1155/Y,negative_unate,28.540371,28.131496,28.540371,UNINIT,28.131496,UNINIT
i1155/A2,i1155/Y,negative_unate,26.774452,23.675062,26.774452,UNINIT,23.675062,UNINIT
i1155/B1,i1155/Y,negative_unate,25.808912,20.833624,25.808912,UNINIT,20.833624,UNINIT
i1155/B2,i1155/Y,negative_unate,36.215603,22.942238,36.215603,UNINIT,22.942238,UNINIT
i1156/A1,i1156/Y,negative_unate,17.462629,11.448491,17.462629,UNINIT,11.448491,UNINIT
i1156/A2,i1156/Y,negative_unate,19.261908,14.688601,19.261908,UNINIT,14.688601,UNINIT
i1156/B1,i1156/Y,negative_unate,16.478062,12.483589,16.478062,UNINIT,12.483589,UNINIT
i1156/B2,i1156/Y,negative_unate,18.260822,16.859299,18.260822,UNINIT,16.859299,UNINIT
i1157/A1,i1157/Y,positive_unate,20.690361,22.956749,20.690361,UNINIT,22.956749,UNINIT
i1157/A2,i1157/Y,positive_unate,27.675632,26.547508,27.675632,UNINIT,26.547508,UNINIT
i1157/B1,i1157/Y,positive_unate,19.154955,24.563673,19.154955,UNINIT,24.563673,UNINIT
i1157/B2,i1157/Y,positive_unate,19.575003,22.089804,19.575003,UNINIT,22.089804,UNINIT
i1158/A1,i1158/Y,negative_unate,15.413232,14.360796,15.413232,UNINIT,14.360796,UNINIT
i1158/A2,i1158/Y,negative_unate,18.750353,16.108145,18.750353,UNINIT,16.108145,UNINIT
i1158/B1,i1158/Y,negative_unate,18.79118,14.310217,18.79118,UNINIT,14.310217,UNINIT
i1158/B2,i1158/Y,negative_unate,17.806368,13.035151,17.806368,UNINIT,13.035151,UNINIT
i1159/A1,i1159/Y,negative_unate,16.326494,15.321836,16.326494,UNINIT,15.321836,UNINIT
i1159/A2,i1159/Y,negative_unate,20.814785,17.530973,20.814785,UNINIT,17.530973,UNINIT
i1159/B1,i1159/Y,negative_unate,18.222418,14.163487,18.222418,UNINIT,14.163487,UNINIT
i1159/B2,i1159/Y,negative_unate,18.835779,13.525634,18.835779,UNINIT,13.525634,UNINIT
i1160/A1,i1160/Y,negative_unate,23.797449,22.485559,23.797449,UNINIT,22.485559,UNINIT
i1160/A2,i1160/Y,negative_unate,23.619707,19.943491,23.619707,UNINIT,19.943491,UNINIT
i1160/B1,i1160/Y,negative_unate,30.416195,23.149206,30.416195,UNINIT,23.149206,UNINIT
i1160/B2,i1160/Y,negative_unate,27.569311,20.552982,27.569311,UNINIT,20.552982,UNINIT
i1161/A1,i1161/Y,positive_unate,28.823919,29.768799,28.823919,UNINIT,29.768799,UNINIT
i1161/A2,i1161/Y,positive_unate,29.344618,28.297033,29.344618,UNINIT,28.297033,UNINIT
i1161/B1,i1161/Y,positive_unate,26.558212,31.288229,26.558212,UNINIT,31.288229,UNINIT
i1161/B2,i1161/Y,positive_unate,30.008024,31.776314,30.008024,UNINIT,31.776314,UNINIT
i1162/A1,i1162/Y,negative_unate,14.946251,13.840004,14.946251,UNINIT,13.840004,UNINIT
i1162/A2,i1162/Y,negative_unate,20.308924,17.03133,20.308924,UNINIT,17.03133,UNINIT
i1162/B1,i1162/Y,negative_unate,18.116249,13.954265,18.116249,UNINIT,13.954265,UNINIT
i1162/B2,i1162/Y,negative_unate,18.094709,12.843981,18.094709,UNINIT,12.843981,UNINIT
i1163/A1,i1163/Y,negative_unate,15.24493,14.139929,15.24493,UNINIT,14.139929,UNINIT
i1163/A2,i1163/Y,negative_unate,16.761242,14.654428,16.761242,UNINIT,14.654428,UNINIT
i1163/B1,i1163/Y,negative_unate,17.013603,13.244169,17.013603,UNINIT,13.244169,UNINIT
i1163/B2,i1163/Y,negative_unate,20.535839,13.773671,20.535839,UNINIT,13.773671,UNINIT
i1164/A1,i1164/Y,negative_unate,23.651276,17.387562,23.651276,UNINIT,17.387562,UNINIT
i1164/A2,i1164/Y,negative_unate,25.128727,22.716639,25.128727,UNINIT,22.716639,UNINIT
i1164/B1,i1164/Y,negative_unate,24.738167,16.571152,24.738167,UNINIT,16.571152,UNINIT
i1164/B2,i1164/Y,negative_unate,26.375938,21.08831,26.375938,UNINIT,21.08831,UNINIT
i1165/A1,i1165/Y,negative_unate,30.759552,26.23995,30.759552,UNINIT,26.23995,UNINIT
i1165/A2,i1165/Y,negative_unate,35.823803,31.151457,35.823803,UNINIT,31.151457,UNINIT
i1165/B1,i1165/Y,negative_unate,34.121918,27.186644,34.121918,UNINIT,27.186644,UNINIT
i1165/B2,i1165/Y,negative_unate,33.366596,25.181072,33.366596,UNINIT,25.181072,UNINIT
i1166/A1,i1166/Y,negative_unate,20.411734,20.38529,20.411734,UNINIT,20.38529,UNINIT
i1166/A2,i1166/Y,negative_unate,21.305847,18.048849,21.305847,UNINIT,18.048849,UNINIT
i1166/B1,i1166/Y,negative_unate,20.052683,15.362878,20.052683,UNINIT,15.362878,UNINIT
